price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,lat,long,price_category,description_len
4000,2008.0,chevrolet,other,5,gas,130000.0,clean,other,fwd,full-size,other,black,ny,43.0,-78.0,low,95
38590,2012.0,mercedes-benz,good,8,gas,38955.0,clean,other,rwd,other,other,black,ny,43.0,-74.0,high,5106
7200,2000.0,ford,other,0,gas,73612.0,clean,automatic,other,other,other,other,pa,40.0,-75.0,low,339
26990,2016.0,mazda,good,0,gas,7512.0,clean,other,rwd,other,other,red,mi,43.0,-86.0,high,4384
7500,2003.0,mercedes-benz,like new,8,gas,82000.0,clean,automatic,rwd,full-size,other,black,ca,34.0,-118.0,low,339
28900,2015.0,ford,other,0,other,123193.0,clean,automatic,4wd,other,pickup,silver,fl,29.0,-82.0,high,3210
26990,2008.0,chevrolet,good,8,gas,100921.0,clean,automatic,4wd,full-size,truck,white,de,40.0,-74.0,high,8111
7395,2009.0,bmw,other,0,gas,147000.0,clean,automatic,other,other,other,other,sc,35.0,-82.0,low,79
17950,2013.0,mercedes-benz,excellent,6,gas,96000.0,clean,automatic,other,other,other,other,ok,36.0,-96.0,medium,223
18999,2019.0,honda,other,4,gas,20721.0,clean,automatic,fwd,other,sedan,other,ks,39.0,-95.0,medium,2040
17900,2016.0,ford,other,0,gas,111522.0,clean,automatic,fwd,other,SUV,white,ok,35.0,-98.0,medium,2290
29998,2016.0,lexus,excellent,0,gas,88514.0,clean,automatic,fwd,other,SUV,other,ca,37.0,-120.0,high,5010
12921,2015.0,honda,other,4,gas,108753.0,clean,automatic,fwd,other,sedan,black,tx,33.0,-97.0,medium,6027
5995,2012.0,ford,good,6,gas,160781.0,clean,automatic,4wd,full-size,SUV,black,mi,42.0,-83.0,low,4500
23995,2014.0,ram,other,8,gas,130132.0,clean,automatic,4wd,other,truck,other,fl,29.0,-81.0,high,4273
19999,1995.0,other,excellent,0,diesel,91659.0,clean,automatic,other,other,other,red,va,37.0,-78.0,medium,2173
40990,2019.0,toyota,excellent,6,gas,3700.0,other,automatic,other,other,van,other,fl,28.0,-82.0,high,3948
19995,2014.0,ford,other,0,other,101000.0,clean,automatic,other,other,other,other,vt,44.0,-73.0,medium,441
36590,2013.0,chevrolet,good,0,other,79156.0,clean,other,other,other,other,other,ca,35.0,-119.0,high,4297
18699,2014.0,rover,like new,0,gas,67000.0,clean,automatic,4wd,other,other,other,nc,36.0,-77.0,medium,358
13759,2012.0,jeep,like new,6,gas,46534.0,clean,automatic,other,full-size,SUV,silver,ca,38.0,-121.0,medium,969
4500,2003.0,pontiac,good,4,gas,132500.0,clean,manual,fwd,compact,hatchback,red,in,39.0,-87.0,low,60
18695,2007.0,ram,other,0,diesel,220019.0,clean,automatic,4wd,other,pickup,red,pa,41.0,-74.0,medium,2376
32990,2018.0,ford,good,8,gas,27726.0,clean,other,rwd,other,coupe,red,ct,34.0,-84.0,high,4143
21509,2017.0,ford,other,6,gas,45717.0,clean,automatic,4wd,other,SUV,black,ne,41.0,-97.0,medium,5370
6000,2013.0,hyundai,other,0,gas,84300.0,salvage,automatic,other,other,other,other,oh,41.0,-82.0,low,36
29990,2013.0,tesla,good,0,electric,59613.0,clean,other,rwd,other,sedan,blue,ca,34.0,-84.0,high,4020
4800,2006.0,other,excellent,6,gas,65000.0,clean,automatic,rwd,full-size,sedan,blue,ny,41.0,-73.0,low,305
6497,2013.0,ford,like new,4,gas,145050.0,clean,automatic,fwd,full-size,hatchback,white,mi,43.0,-86.0,low,1015
26995,2013.0,chevrolet,other,8,gas,66832.0,clean,automatic,rwd,other,van,red,oh,42.0,-84.0,high,4069
59700,2016.0,chevrolet,other,8,other,2522.0,clean,automatic,fwd,compact,other,other,nj,45.0,-123.0,high,4439
7000,2002.0,toyota,excellent,6,gas,244000.0,clean,automatic,4wd,mid-size,pickup,white,ca,39.0,-121.0,low,545
38990,2018.0,audi,good,6,gas,40118.0,clean,automatic,other,other,sedan,blue,in,40.0,-86.0,high,4117
39590,2020.0,ford,good,0,other,2516.0,clean,other,other,other,coupe,black,nc,35.0,-79.0,high,4125
3999,2007.0,subaru,excellent,4,gas,190000.0,clean,automatic,4wd,full-size,sedan,white,pa,40.0,-77.0,low,257
22900,2017.0,ford,like new,6,gas,39665.0,clean,automatic,rwd,full-size,van,white,in,41.0,-81.0,high,385
17500,2018.0,honda,like new,4,gas,32000.0,clean,automatic,fwd,full-size,sedan,black,wi,44.0,-88.0,medium,676
41900,2019.0,ram,excellent,8,gas,64467.0,clean,automatic,4wd,other,truck,black,ok,37.0,-94.0,high,852
49985,2017.0,bmw,excellent,0,gas,33992.0,clean,automatic,rwd,other,sedan,other,ca,39.0,-121.0,high,11988
5500,2007.0,honda,good,4,gas,174000.0,clean,automatic,other,full-size,sedan,black,va,38.0,-79.0,low,451
29999,2015.0,jeep,excellent,6,gas,91626.0,clean,automatic,4wd,mid-size,SUV,black,tn,36.0,-84.0,high,976
7999,2013.0,ford,excellent,4,gas,124000.0,clean,automatic,fwd,other,other,other,mi,42.0,-83.0,low,444
51999,2017.0,rover,other,6,gas,57962.0,clean,automatic,4wd,other,SUV,white,sc,33.0,-79.0,high,2835
23995,2016.0,hyundai,other,4,gas,40491.0,clean,automatic,fwd,other,SUV,grey,hi,21.0,-156.0,high,3883
6000,2010.0,cadillac,excellent,8,gas,72000.0,clean,automatic,fwd,full-size,coupe,black,pa,42.0,-76.0,low,122
59999,2019.0,chevrolet,other,0,diesel,10856.0,clean,automatic,4wd,other,truck,silver,mt,48.0,-117.0,high,4974
29888,2019.0,nissan,other,0,other,10679.0,clean,automatic,rwd,other,other,white,hi,21.0,-158.0,high,1415
33999,2015.0,ford,other,8,diesel,217197.0,clean,automatic,4wd,other,pickup,white,fl,29.0,-81.0,high,9951
9999,2012.0,chrysler,excellent,6,gas,88650.0,clean,automatic,fwd,mid-size,sedan,grey,ri,42.0,-71.0,medium,1655
4000,2006.0,lincoln,good,8,gas,176000.0,clean,automatic,4wd,other,other,green,nj,41.0,-74.0,low,377
48950,2019.0,ford,other,0,gas,19076.0,clean,automatic,other,other,other,other,wi,45.0,-92.0,high,2384
3495,2003.0,honda,other,0,gas,209700.0,clean,automatic,other,other,other,other,il,42.0,-88.0,low,304
2500,2013.0,kia,other,0,gas,100000.0,clean,automatic,other,other,other,other,fl,28.0,-81.0,low,1460
26430,2018.0,acura,other,6,gas,35498.0,clean,automatic,fwd,compact,SUV,red,fl,29.0,-81.0,high,337
40990,2017.0,jeep,good,0,other,30092.0,clean,other,4wd,other,other,black,md,39.0,-77.0,high,4996
18990,2017.0,volkswagen,good,0,gas,16365.0,clean,other,other,other,other,white,tn,36.0,-84.0,medium,4472
13500,2008.0,ford,like new,8,gas,240000.0,clean,automatic,rwd,full-size,truck,white,ky,38.0,-86.0,medium,568
4592,2003.0,chevrolet,excellent,8,gas,268691.0,other,automatic,4wd,other,truck,other,oh,42.0,-84.0,low,5270
15990,2016.0,other,good,0,gas,29652.0,clean,other,fwd,other,hatchback,blue,ny,43.0,-78.0,medium,4573
1850,1994.0,chevrolet,good,6,gas,207585.0,clean,automatic,4wd,other,pickup,white,ca,40.0,-120.0,low,746
9995,2006.0,toyota,good,4,gas,129813.0,clean,automatic,fwd,full-size,SUV,green,tx,33.0,-98.0,medium,1692
32913,2017.0,chevrolet,other,8,gas,87639.0,clean,automatic,4wd,full-size,pickup,white,tx,35.0,-102.0,high,13367
4995,2008.0,chevrolet,excellent,8,gas,130000.0,clean,automatic,rwd,full-size,van,white,ny,43.0,-79.0,low,561
239995,2017.0,ferrari,other,8,gas,6012.0,clean,automatic,rwd,other,coupe,red,az,32.0,-111.0,high,621
40590,2020.0,acura,good,0,gas,16872.0,clean,other,other,other,SUV,silver,ga,32.0,-81.0,high,4011
65495,2017.0,porsche,other,6,gas,17731.0,clean,other,4wd,other,sedan,other,hi,21.0,-158.0,high,4517
34590,2020.0,other,good,0,other,1029.0,clean,other,other,other,sedan,red,ca,35.0,-119.0,high,3917
800,2004.0,other,salvage,6,gas,150000.0,salvage,automatic,other,other,other,grey,wa,47.0,-121.0,low,153
55500,2015.0,ford,excellent,8,diesel,37200.0,clean,automatic,4wd,full-size,truck,grey,ca,35.0,-119.0,high,157
6495,2009.0,dodge,good,6,gas,111000.0,clean,automatic,rwd,full-size,sedan,white,vt,43.0,-72.0,low,3067
1988,2005.0,dodge,other,0,gas,133348.0,clean,automatic,other,compact,sedan,blue,ma,42.0,-73.0,low,1208
3595,2001.0,mercury,excellent,6,gas,127000.0,clean,automatic,fwd,compact,coupe,white,or,46.0,-123.0,low,954
21950,2013.0,chevrolet,good,8,gas,97697.0,clean,automatic,4wd,full-size,truck,blue,ky,39.0,-83.0,medium,5776
53990,2019.0,audi,good,6,gas,2113.0,clean,other,other,other,coupe,other,ca,39.0,-121.0,high,4090
32998,2018.0,kia,other,4,gas,22716.0,clean,automatic,rwd,other,sedan,other,mt,48.0,-117.0,high,4276
5500,2000.0,porsche,other,0,gas,78000.0,clean,manual,other,other,other,other,tx,32.0,-106.0,low,311
28998,2019.0,volkswagen,other,4,gas,27506.0,clean,manual,4wd,other,SUV,other,mt,48.0,-117.0,high,4779
11500,2008.0,chevrolet,good,8,gas,143000.0,clean,automatic,4wd,full-size,SUV,red,nd,44.0,-98.0,medium,197
16990,2016.0,kia,good,0,gas,17631.0,clean,other,fwd,other,coupe,other,nc,36.0,-80.0,medium,4083
4995,2001.0,chevrolet,other,8,gas,200412.0,clean,automatic,4wd,other,SUV,white,co,38.0,-108.0,low,4281
5499,2012.0,mitsubishi,excellent,4,gas,141225.0,clean,automatic,fwd,mid-size,sedan,red,ca,37.0,-120.0,low,804
16388,2012.0,chevrolet,excellent,0,gas,149155.0,clean,automatic,4wd,other,SUV,grey,ca,39.0,-121.0,medium,4607
39795,2016.0,rover,other,6,diesel,62718.0,clean,automatic,4wd,other,SUV,custom,ut,37.0,-114.0,high,2010
18450,2017.0,ford,other,0,gas,66049.0,other,automatic,rwd,other,other,grey,or,44.0,-123.0,medium,1700
20447,2013.0,jeep,other,0,other,74543.0,clean,automatic,4wd,other,SUV,white,mi,43.0,-86.0,medium,3930
2500,2011.0,toyota,other,0,gas,119750.0,clean,automatic,other,other,other,other,fl,30.0,-84.0,low,329
7999,2014.0,buick,good,4,gas,60000.0,clean,automatic,fwd,mid-size,sedan,black,oh,40.0,-83.0,low,26
22990,2015.0,chevrolet,good,6,gas,25865.0,clean,other,rwd,other,coupe,red,mi,43.0,-86.0,high,4378
19590,2019.0,volkswagen,good,0,other,43672.0,clean,other,other,other,sedan,black,mn,45.0,-93.0,medium,4622
28590,2018.0,jeep,good,6,gas,22898.0,clean,other,4wd,other,other,black,ny,43.0,-78.0,high,4181
31899,2018.0,dodge,other,0,gas,45994.0,clean,automatic,rwd,other,other,other,ks,38.0,-94.0,high,14862
16590,2016.0,other,good,0,gas,50736.0,clean,other,fwd,other,hatchback,silver,oh,40.0,-84.0,medium,4575
25995,2018.0,toyota,like new,0,electric,9750.0,clean,automatic,other,other,hatchback,red,ma,43.0,-73.0,high,114
30590,2019.0,honda,good,0,other,23645.0,clean,other,other,other,pickup,silver,sc,34.0,-81.0,high,4040
36990,2019.0,chevrolet,good,8,gas,15898.0,clean,other,4wd,other,pickup,blue,az,32.0,-111.0,high,4487
33990,2017.0,ram,excellent,6,gas,53000.0,clean,automatic,fwd,full-size,other,black,me,43.0,-71.0,high,1524
29990,2017.0,ford,good,8,gas,14113.0,clean,other,rwd,other,coupe,red,il,40.0,-89.0,high,4076
5800,2007.0,honda,good,6,gas,132146.0,clean,automatic,fwd,other,mini-van,silver,wi,45.0,-90.0,low,1427
48000,2018.0,gmc,like new,0,gas,17150.0,clean,automatic,other,other,other,other,vt,37.0,-96.0,high,268
36590,2018.0,bmw,good,0,gas,37712.0,clean,other,other,other,sedan,blue,wv,40.0,-80.0,high,5454
500,2021.0,other,fair,0,other,1400.0,clean,other,other,full-size,bus,green,al,33.0,-87.0,low,2730
9895,2012.0,kia,excellent,6,gas,142551.0,other,automatic,other,other,SUV,other,tx,31.0,-98.0,medium,5202
29999,2016.0,ford,other,8,gas,103430.0,clean,automatic,other,other,other,other,ca,38.0,-121.0,high,449
11999,2015.0,kia,excellent,4,gas,59000.0,clean,automatic,other,other,sedan,other,ca,34.0,-116.0,medium,6087
34990,2020.0,cadillac,good,0,diesel,4174.0,clean,other,other,other,hatchback,white,ny,43.0,-78.0,high,3950
31995,2019.0,subaru,excellent,4,gas,5612.0,rebuilt,manual,4wd,mid-size,sedan,blue,ia,41.0,-96.0,high,896
27590,2020.0,volkswagen,good,0,gas,1309.0,clean,other,fwd,other,sedan,red,md,39.0,-76.0,high,4309
19590,2017.0,lincoln,good,0,gas,35827.0,clean,automatic,fwd,other,sedan,other,ks,39.0,-95.0,medium,3993
36197,2019.0,jeep,other,0,hybrid,13829.0,clean,automatic,4wd,other,convertible,other,ok,38.0,-94.0,high,13694
35995,2016.0,rover,excellent,0,gas,57061.0,clean,automatic,4wd,other,SUV,other,ca,34.0,-117.0,high,4784
26699,2018.0,volkswagen,excellent,4,gas,34500.0,clean,other,4wd,mid-size,SUV,blue,oh,41.0,-81.0,high,173
16990,2016.0,fiat,good,0,other,35348.0,clean,other,fwd,other,hatchback,black,ct,42.0,-73.0,medium,4018
27495,2011.0,cadillac,excellent,8,gas,88514.0,clean,automatic,rwd,mid-size,coupe,grey,nm,35.0,-107.0,high,5276
39999,2018.0,ram,other,0,gas,78737.0,clean,automatic,4wd,other,truck,black,id,48.0,-117.0,high,4700
5395,2003.0,honda,excellent,6,gas,149237.0,clean,automatic,fwd,full-size,van,blue,ky,38.0,-86.0,low,4279
35880,2019,other,other,8,gas,13508.0,clean,automatic,rwd,other,pickup,white,wa,47.0,-120.0,high,5938
16750,2013.0,chevrolet,excellent,6,gas,45500.0,clean,automatic,4wd,mid-size,SUV,red,pa,41.0,-77.0,medium,468
15000,2011.0,subaru,new,4,gas,144000.0,clean,manual,other,other,other,other,nm,36.0,-106.0,medium,191
6995,2010.0,dodge,excellent,6,gas,121052.0,clean,automatic,other,mid-size,SUV,red,ny,43.0,-78.0,low,234
35000,2017.0,toyota,other,6,gas,31219.0,clean,manual,4wd,other,truck,black,mn,47.0,-96.0,high,4554
6450,2006.0,ford,other,0,gas,138316.0,clean,automatic,fwd,other,SUV,blue,va,37.0,-76.0,low,1863
1200,1993.0,chevrolet,good,8,gas,143000.0,clean,other,rwd,full-size,sedan,custom,ca,34.0,-118.0,low,156
44881,2011.0,ford,other,0,diesel,84616.0,clean,automatic,other,other,other,other,sc,36.0,-80.0,high,122
29450,2016.0,lexus,other,6,gas,62000.0,clean,automatic,4wd,other,SUV,grey,ny,42.0,-76.0,high,1382
31590,2015.0,jeep,good,6,gas,58118.0,clean,other,4wd,other,SUV,blue,ga,35.0,-85.0,high,4665
3995,2013.0,kia,other,0,gas,197023.0,clean,manual,fwd,other,wagon,other,or,44.0,-121.0,low,1704
20995,2014.0,jeep,other,0,gas,70772.0,clean,automatic,4wd,other,other,other,in,40.0,-86.0,medium,1767
35988,2018.0,chevrolet,like new,0,gas,52015.0,clean,automatic,other,other,other,other,ok,35.0,-97.0,high,884
19495,2014.0,audi,other,0,gas,92593.0,clean,automatic,other,other,SUV,black,id,44.0,-116.0,medium,1926
6375,2011.0,dodge,good,6,gas,124000.0,clean,automatic,fwd,mid-size,sedan,black,il,39.0,-90.0,low,771
18200,2001.0,other,excellent,8,diesel,51000.0,clean,manual,rwd,other,other,white,az,33.0,-112.0,medium,762
38487,2018.0,ford,other,0,gas,38374.0,clean,automatic,other,other,other,other,fl,30.0,-83.0,high,1980
1500,2005.0,ford,fair,0,gas,165748.0,salvage,automatic,4wd,full-size,SUV,blue,mt,47.0,-114.0,low,184
11890,2013.0,ford,other,0,gas,107894.0,clean,automatic,fwd,other,SUV,black,dc,39.0,-77.0,medium,1961
5700,2013.0,hyundai,other,0,gas,89300.0,clean,manual,other,other,other,other,wa,47.0,-120.0,low,204
39590,2020.0,ford,good,8,gas,1988.0,clean,other,rwd,other,coupe,black,ny,43.0,-74.0,high,4144
30800,2007.0,chevrolet,like new,8,gas,19428.0,clean,manual,rwd,compact,coupe,yellow,fl,29.0,-81.0,high,450
12000,2001.0,cadillac,like new,8,gas,24500.0,clean,automatic,fwd,full-size,other,black,va,37.0,-80.0,medium,198
34990,2017.0,ram,good,8,gas,135740.0,clean,automatic,4wd,full-size,truck,white,ky,40.0,-74.0,high,2878
26000,2002.0,volkswagen,excellent,6,gas,202890.0,clean,automatic,other,other,other,silver,nm,36.0,-106.0,high,142
19500,2001.0,ford,like new,8,gas,22000.0,clean,manual,rwd,other,convertible,white,ca,34.0,-118.0,medium,240
24995,2019.0,toyota,like new,4,gas,33549.0,clean,automatic,4wd,compact,SUV,black,vt,44.0,-73.0,high,3767
15995,2012.0,cadillac,good,6,gas,108000.0,clean,automatic,fwd,full-size,SUV,silver,ca,37.0,-120.0,medium,551
1500,1999.0,dodge,good,6,gas,242000.0,clean,manual,fwd,other,mini-van,green,or,45.0,-124.0,low,693
11990,2008.0,volvo,other,0,gas,73000.0,clean,automatic,fwd,other,other,other,oh,41.0,-81.0,medium,269
17877,2016.0,jeep,excellent,0,gas,98442.0,clean,automatic,4wd,other,SUV,other,ca,39.0,-121.0,medium,4189
8850,2015.0,chrysler,other,0,gas,141298.0,clean,automatic,other,other,other,other,oh,42.0,-81.0,low,1104
14900,1986.0,chevrolet,like new,8,gas,54800.0,clean,automatic,rwd,mid-size,coupe,silver,ma,42.0,-71.0,medium,1413
13995,2008.0,nissan,other,0,gas,135530.0,clean,automatic,other,other,other,other,va,37.0,-76.0,medium,1323
13999,2016.0,honda,other,0,gas,117506.0,clean,automatic,fwd,other,sedan,black,ca,33.0,-117.0,medium,3221
15990,2012.0,lincoln,good,0,hybrid,53270.0,clean,other,fwd,other,sedan,white,dc,39.0,-77.0,medium,4038
8990,2014.0,volkswagen,excellent,4,gas,120154.0,clean,automatic,other,other,sedan,silver,wi,45.0,-90.0,low,2557
5995,1996.0,buick,excellent,6,gas,129248.0,clean,automatic,fwd,full-size,coupe,white,tx,30.0,-98.0,low,253
21980,2018.0,ford,other,4,gas,82977.0,clean,automatic,rwd,sub-compact,convertible,white,ca,34.0,-118.0,medium,8750
14900,2014.0,toyota,excellent,4,gas,75400.0,clean,automatic,fwd,other,SUV,silver,oh,39.0,-85.0,medium,101
5500,2007.0,acura,good,6,gas,156460.0,clean,automatic,fwd,full-size,sedan,white,ca,33.0,-117.0,low,542
59950,2013.0,other,excellent,6,diesel,345256.0,clean,automatic,rwd,full-size,truck,white,ia,44.0,-95.0,high,928
71992,2019.0,ford,other,0,diesel,18119.0,clean,automatic,4wd,other,pickup,white,tx,30.0,-98.0,high,5433
26999,2019.0,subaru,other,0,gas,11146.0,clean,automatic,4wd,other,hatchback,grey,wa,48.0,-122.0,high,4604
7799,2008.0,acura,excellent,6,gas,117000.0,clean,automatic,other,other,other,silver,ca,33.0,-117.0,low,6921
2000,1998.0,ford,other,0,gas,149990.0,clean,automatic,4wd,other,pickup,black,fl,28.0,-82.0,low,1882
25990,2013.0,toyota,good,0,other,64919.0,clean,other,other,other,pickup,white,va,37.0,-76.0,high,4527
4995,2011.0,nissan,excellent,4,gas,151000.0,clean,automatic,fwd,other,other,silver,ca,34.0,-118.0,low,149
22990,2013.0,ford,good,6,gas,71288.0,clean,other,other,other,pickup,other,nm,32.0,-107.0,high,4987
13500,2007.0,ford,excellent,0,gas,31000.0,clean,automatic,other,other,other,other,mn,42.0,-88.0,medium,687
6600,2005.0,ram,other,8,gas,155263.0,clean,automatic,4wd,other,truck,red,nj,40.0,-74.0,low,3866
44952,2016.0,chevrolet,other,8,other,28852.0,clean,other,other,other,other,other,az,33.0,-112.0,high,4790
11000,2014.0,chevrolet,excellent,4,gas,91000.0,clean,automatic,fwd,mid-size,SUV,black,wi,43.0,-88.0,medium,611
9995,2010.0,infiniti,other,6,gas,105702.0,clean,automatic,rwd,other,sedan,silver,az,32.0,-111.0,medium,577
1700,2003.0,honda,good,4,gas,244000.0,clean,automatic,other,other,coupe,silver,sc,35.0,-83.0,low,174
25590,2016.0,dodge,good,0,other,27125.0,clean,other,other,other,sedan,black,fl,28.0,-82.0,high,4129
28995,2017.0,chevrolet,excellent,6,gas,88514.0,clean,automatic,rwd,full-size,other,white,ca,34.0,-118.0,high,6848
5000,1915.0,ford,good,4,gas,12345.0,clean,manual,rwd,other,other,other,mt,46.0,-109.0,low,532
4000,1984.0,chevrolet,good,0,gas,65102.0,clean,automatic,4wd,full-size,other,black,mn,45.0,-93.0,low,1022
2499,2006.0,acura,excellent,6,gas,271000.0,clean,automatic,4wd,full-size,SUV,black,nh,43.0,-72.0,low,840
6000,2005.0,mazda,good,0,gas,113000.0,clean,manual,rwd,compact,coupe,black,md,40.0,-77.0,low,158
16990,2011.0,porsche,other,6,hybrid,135955.0,clean,automatic,4wd,other,SUV,other,or,45.0,-123.0,medium,4177
7880,2013.0,chevrolet,other,4,gas,142757.0,clean,automatic,fwd,other,sedan,blue,wa,47.0,-120.0,low,4619
12909,2012.0,bmw,excellent,6,gas,109015.0,other,automatic,4wd,other,SUV,other,il,42.0,-88.0,medium,4916
31990,2017.0,bmw,good,0,gas,19366.0,clean,automatic,rwd,other,sedan,red,sc,33.0,-80.0,high,5563
74998,2020.0,ram,other,0,diesel,562.0,clean,automatic,4wd,other,pickup,white,id,44.0,-117.0,high,6345
39927,2019.0,toyota,other,8,gas,55167.0,clean,automatic,rwd,full-size,pickup,red,tx,28.0,-97.0,high,10070
14995,2011.0,chevrolet,other,0,gas,158474.0,clean,automatic,other,other,other,other,il,40.0,-90.0,medium,530
22590,2015.0,bmw,good,0,gas,40506.0,clean,other,rwd,other,sedan,white,ct,42.0,-73.0,high,5449
15999,2017.0,kia,other,0,gas,21836.0,clean,automatic,other,other,other,silver,ca,33.0,-117.0,medium,1528
5988,2004.0,chevrolet,other,0,gas,174412.0,clean,automatic,4wd,other,other,other,ok,35.0,-97.0,low,523
16995,2012.0,toyota,other,0,gas,140337.0,clean,automatic,4wd,other,wagon,white,id,44.0,-116.0,medium,1935
42500,1968.0,chevrolet,excellent,0,gas,4594.0,clean,manual,other,other,other,yellow,nc,28.0,-83.0,high,3001
19990,2012.0,mazda,good,0,gas,29993.0,clean,other,rwd,other,other,silver,in,40.0,-86.0,medium,4393
5650,2003.0,lexus,excellent,0,gas,156253.0,clean,automatic,4wd,other,SUV,other,mi,43.0,-86.0,low,3487
24500,2013.0,gmc,excellent,8,gas,121000.0,clean,automatic,4wd,full-size,truck,white,nc,36.0,-80.0,high,3813
84995,2020,other,other,8,diesel,1268.0,clean,automatic,4wd,other,pickup,grey,nv,33.0,-112.0,high,3919
12950,2006.0,ram,good,0,gas,137000.0,clean,automatic,other,other,other,grey,fl,28.0,-82.0,medium,189
16149,2015.0,bmw,other,4,gas,70933.0,clean,automatic,rwd,mid-size,sedan,black,ca,33.0,-117.0,medium,9900
5500,2007.0,hyundai,good,6,gas,149300.0,clean,automatic,other,other,SUV,white,tn,36.0,-84.0,low,435
8800,2007.0,chevrolet,good,8,gas,191000.0,clean,automatic,4wd,full-size,SUV,white,wi,44.0,-89.0,low,865
43900,2019,other,other,6,other,21.0,clean,automatic,fwd,other,other,grey,co,40.0,-105.0,high,3305
34900,2016.0,toyota,new,6,gas,81881.0,clean,automatic,4wd,other,truck,white,nc,36.0,-82.0,high,594
4499,2004.0,honda,good,6,gas,191643.0,clean,automatic,4wd,full-size,SUV,grey,ga,34.0,-84.0,low,247
14998,2011.0,chevrolet,other,0,gas,192791.0,clean,automatic,4wd,other,other,other,sd,44.0,-103.0,medium,256
8995,2012.0,mazda,other,0,gas,102969.0,clean,automatic,other,other,sedan,other,id,44.0,-116.0,low,1868
10480,2013.0,toyota,good,4,hybrid,121939.0,clean,automatic,fwd,mid-size,hatchback,black,ks,39.0,-95.0,medium,977
5950,2008.0,nissan,good,0,gas,120000.0,clean,automatic,other,other,other,other,mo,37.0,-95.0,low,772
5995,2009.0,toyota,excellent,4,gas,117000.0,clean,automatic,fwd,compact,sedan,blue,ri,42.0,-71.0,low,88
